date,away_team,home_team,away_score,home_score,winner,final_score,total_goals
2024-11-10,Rangers,Red Wings,4,0,away,4-0,4
2024-11-10,Capitals,Blues,8,1,away,8-1,9
2024-11-10,Devils,Islanders,4,3,away,4-3,7
2024-11-10,Utah Hockey Club,Predators,0,4,home,0-4,4
2024-11-10,Hurricanes,Avalanche,4,6,home,4-6,10
2024-11-10,Blue Jackets,Kings,2,5,home,2-5,7
2024-11-10,Oilers,Canucks,7,3,away,7-3,10
2024-11-11,Sharks,Devils,1,0,away,1-0,1
2024-11-11,Wild,Blackhawks,1,2,home,1-2,3
2024-11-11,Blue Jackets,Ducks,2,4,home,2-4,6
2024-11-11,Canadiens,Sabres,7,5,away,7-5,12
2024-11-12,Sharks,Flyers,3,4,home,3-4,7
2024-11-12,Stars,Penguins,7,1,away,7-1,8
2024-11-12,Kings,Flames,1,3,home,1-3,4
2024-11-12,Predators,Avalanche,2,3,home,2-3,5
2024-11-12,Hurricanes,Golden Knights,5,2,away,5-2,7
2024-11-13,Senators,Maple Leafs,3,0,away,3-0,3
2024-11-13,Jets,Rangers,6,3,away,6-3,9
2024-11-13,Devils,Panthers,4,1,away,4-1,5
2024-11-13,Bruins,Blues,3,2,away,3-2,5
2024-11-13,Islanders,Oilers,3,4,home,3-4,7
2024-11-13,Flames,Canucks,1,3,home,1-3,4
2024-11-13,Blue Jackets,Kraken,2,5,home,2-5,7
2024-11-14,Red Wings,Penguins,3,2,away,3-2,5
2024-11-14,Maple Leafs,Capitals,4,3,away,4-3,7
2024-11-14,Hurricanes,Utah Hockey Club,1,4,home,1-4,5
2024-11-14,Kings,Avalanche,2,4,home,2-4,6
2024-11-14,Golden Knights,Ducks,3,2,away,3-2,5
2024-11-15,Flyers,Senators,5,4,away,5-4,9
2024-11-15,Jets,Lightning,1,4,home,1-4,5
2024-11-15,Devils,Panthers,6,2,away,6-2,8
2024-11-15,Sharks,Rangers,2,3,home,2-3,5
2024-11-15,Blues,Sabres,3,4,home,3-4,7
2024-11-15,Bruins,Stars,2,7,home,2-7,9
2024-11-15,Canadiens,Wild,0,3,home,0-3,3
2024-11-15,Predators,Oilers,2,3,home,2-3,5
2024-11-15,Islanders,Canucks,5,2,away,5-2,7
2024-11-15,Blackhawks,Kraken,1,3,home,1-3,4
2024-11-16,Penguins,Blue Jackets,2,6,home,2-6,8
2024-11-16,Capitals,Avalanche,5,2,away,5-2,7
2024-11-16,Predators,Flames,0,2,home,0-2,2
2024-11-16,Golden Knights,Utah Hockey Club,4,2,away,4-2,6
2024-11-16,Red Wings,Ducks,4,6,home,4-6,10
2024-11-11,Sharks,Devils,1,0,away,1-0,1
2024-11-11,Wild,Blackhawks,1,2,home,1-2,3
2024-11-11,Blue Jackets,Ducks,2,4,home,2-4,6
2024-11-11,Canadiens,Sabres,7,5,away,7-5,12
2024-11-12,Sharks,Flyers,3,4,home,3-4,7
2024-11-12,Stars,Penguins,7,1,away,7-1,8
2024-11-12,Kings,Flames,1,3,home,1-3,4
2024-11-12,Predators,Avalanche,2,3,home,2-3,5
2024-11-12,Hurricanes,Golden Knights,5,2,away,5-2,7
2024-11-13,Senators,Maple Leafs,3,0,away,3-0,3
2024-11-13,Jets,Rangers,6,3,away,6-3,9
2024-11-13,Devils,Panthers,4,1,away,4-1,5
2024-11-13,Bruins,Blues,3,2,away,3-2,5
2024-11-13,Islanders,Oilers,3,4,home,3-4,7
2024-11-13,Flames,Canucks,1,3,home,1-3,4
2024-11-13,Blue Jackets,Kraken,2,5,home,2-5,7
2024-11-14,Red Wings,Penguins,3,2,away,3-2,5
2024-11-14,Maple Leafs,Capitals,4,3,away,4-3,7
2024-11-14,Hurricanes,Utah Hockey Club,1,4,home,1-4,5
2024-11-14,Kings,Avalanche,2,4,home,2-4,6
2024-11-14,Golden Knights,Ducks,3,2,away,3-2,5
2024-11-15,Flyers,Senators,5,4,away,5-4,9
2024-11-15,Jets,Lightning,1,4,home,1-4,5
2024-11-15,Devils,Panthers,6,2,away,6-2,8
2024-11-15,Sharks,Rangers,2,3,home,2-3,5
2024-11-15,Blues,Sabres,3,4,home,3-4,7
2024-11-15,Bruins,Stars,2,7,home,2-7,9
2024-11-15,Canadiens,Wild,0,3,home,0-3,3
2024-11-15,Predators,Oilers,2,3,home,2-3,5
2024-11-15,Islanders,Canucks,5,2,away,5-2,7
2024-11-15,Blackhawks,Kraken,1,3,home,1-3,4
2024-11-16,Penguins,Blue Jackets,2,6,home,2-6,8
2024-11-16,Capitals,Avalanche,5,2,away,5-2,7
2024-11-16,Predators,Flames,0,2,home,0-2,2
2024-11-16,Golden Knights,Utah Hockey Club,4,2,away,4-2,6
2024-11-16,Red Wings,Ducks,4,6,home,4-6,10
2024-11-16,Blues,Bruins,3,2,away,3-2,5
2024-11-16,Islanders,Kraken,2,3,home,2-3,5
2024-11-17,Oilers,Maple Leafs,3,4,home,3-4,7
2024-11-17,Blue Jackets,Canadiens,1,5,home,1-5,6
2024-11-17,Devils,Lightning,0,4,home,0-4,4
2024-11-17,Jets,Panthers,0,5,home,0-5,5
2024-11-17,Sabres,Flyers,2,5,home,2-5,7
2024-11-17,Sharks,Penguins,3,4,home,3-4,7
2024-11-17,Senators,Hurricanes,0,4,home,0-4,4
2024-11-17,Stars,Wild,2,1,away,2-1,3
2024-11-17,Red Wings,Kings,1,4,home,1-4,5
2024-11-17,Blackhawks,Canucks,1,4,home,1-4,5
2024-11-11,Canadiens,Sabres,7,5,away,7-5,12
2024-11-12,Sharks,Flyers,3,4,home,3-4,7
2024-11-12,Stars,Penguins,7,1,away,7-1,8
2024-11-12,Kings,Flames,1,3,home,1-3,4
2024-11-12,Predators,Avalanche,2,3,home,2-3,5
2024-11-12,Hurricanes,Golden Knights,5,2,away,5-2,7
2024-11-13,Senators,Maple Leafs,3,0,away,3-0,3
2024-11-13,Jets,Rangers,6,3,away,6-3,9
2024-11-13,Devils,Panthers,4,1,away,4-1,5
2024-11-13,Bruins,Blues,3,2,away,3-2,5
2024-11-13,Islanders,Oilers,3,4,home,3-4,7
2024-11-13,Flames,Canucks,1,3,home,1-3,4
2024-11-13,Blue Jackets,Kraken,2,5,home,2-5,7
2024-11-14,Red Wings,Penguins,3,2,away,3-2,5
2024-11-14,Maple Leafs,Capitals,4,3,away,4-3,7
2024-11-14,Hurricanes,Utah Hockey Club,1,4,home,1-4,5
2024-11-14,Kings,Avalanche,2,4,home,2-4,6
2024-11-14,Golden Knights,Ducks,3,2,away,3-2,5
2024-11-15,Flyers,Senators,5,4,away,5-4,9
2024-11-15,Jets,Lightning,1,4,home,1-4,5
2024-11-15,Devils,Panthers,6,2,away,6-2,8
2024-11-15,Sharks,Rangers,2,3,home,2-3,5
2024-11-15,Blues,Sabres,3,4,home,3-4,7
2024-11-15,Bruins,Stars,2,7,home,2-7,9
2024-11-15,Canadiens,Wild,0,3,home,0-3,3
2024-11-15,Predators,Oilers,2,3,home,2-3,5
2024-11-15,Islanders,Canucks,5,2,away,5-2,7
2024-11-15,Blackhawks,Kraken,1,3,home,1-3,4
2024-11-16,Penguins,Blue Jackets,2,6,home,2-6,8
2024-11-16,Capitals,Avalanche,5,2,away,5-2,7
2024-11-16,Predators,Flames,0,2,home,0-2,2
2024-11-16,Golden Knights,Utah Hockey Club,4,2,away,4-2,6
2024-11-16,Red Wings,Ducks,4,6,home,4-6,10
2024-11-16,Blues,Bruins,3,2,away,3-2,5
2024-11-16,Islanders,Kraken,2,3,home,2-3,5
2024-11-17,Oilers,Maple Leafs,3,4,home,3-4,7
2024-11-17,Blue Jackets,Canadiens,1,5,home,1-5,6
2024-11-17,Devils,Lightning,0,4,home,0-4,4
2024-11-17,Jets,Panthers,0,5,home,0-5,5
2024-11-17,Sabres,Flyers,2,5,home,2-5,7
2024-11-17,Sharks,Penguins,3,4,home,3-4,7
2024-11-17,Senators,Hurricanes,0,4,home,0-4,4
2024-11-17,Stars,Wild,2,1,away,2-1,3
2024-11-17,Red Wings,Kings,1,4,home,1-4,5
2024-11-17,Blackhawks,Canucks,1,4,home,1-4,5
2024-11-17,Blues,Hurricanes,1,4,home,1-4,5
2024-11-18,Capitals,Golden Knights,5,2,away,5-2,7
2024-11-18,Rangers,Kraken,2,0,away,2-0,2
2024-11-18,Predators,Canucks,5,3,away,5-3,8
2024-11-13,Senators,Maple Leafs,3,0,away,3-0,3
2024-11-13,Jets,Rangers,6,3,away,6-3,9
2024-11-13,Devils,Panthers,4,1,away,4-1,5
2024-11-13,Bruins,Blues,3,2,away,3-2,5
2024-11-13,Islanders,Oilers,3,4,home,3-4,7
2024-11-13,Flames,Canucks,1,3,home,1-3,4
2024-11-13,Blue Jackets,Kraken,2,5,home,2-5,7
2024-11-14,Red Wings,Penguins,3,2,away,3-2,5
2024-11-14,Maple Leafs,Capitals,4,3,away,4-3,7
2024-11-14,Hurricanes,Utah Hockey Club,1,4,home,1-4,5
2024-11-14,Kings,Avalanche,2,4,home,2-4,6
2024-11-14,Golden Knights,Ducks,3,2,away,3-2,5
2024-11-15,Flyers,Senators,5,4,away,5-4,9
2024-11-15,Jets,Lightning,1,4,home,1-4,5
2024-11-15,Devils,Panthers,6,2,away,6-2,8
2024-11-15,Sharks,Rangers,2,3,home,2-3,5
2024-11-15,Blues,Sabres,3,4,home,3-4,7
2024-11-15,Bruins,Stars,2,7,home,2-7,9
2024-11-15,Canadiens,Wild,0,3,home,0-3,3
2024-11-15,Predators,Oilers,2,3,home,2-3,5
2024-11-15,Islanders,Canucks,5,2,away,5-2,7
2024-11-15,Blackhawks,Kraken,1,3,home,1-3,4
2024-11-16,Penguins,Blue Jackets,2,6,home,2-6,8
2024-11-16,Capitals,Avalanche,5,2,away,5-2,7
2024-11-16,Predators,Flames,0,2,home,0-2,2
2024-11-16,Golden Knights,Utah Hockey Club,4,2,away,4-2,6
2024-11-16,Red Wings,Ducks,4,6,home,4-6,10
2024-11-16,Blues,Bruins,3,2,away,3-2,5
2024-11-16,Islanders,Kraken,2,3,home,2-3,5
2024-11-17,Oilers,Maple Leafs,3,4,home,3-4,7
2024-11-17,Blue Jackets,Canadiens,1,5,home,1-5,6
2024-11-17,Devils,Lightning,0,4,home,0-4,4
2024-11-17,Jets,Panthers,0,5,home,0-5,5
2024-11-17,Sabres,Flyers,2,5,home,2-5,7
2024-11-17,Sharks,Penguins,3,4,home,3-4,7
2024-11-17,Senators,Hurricanes,0,4,home,0-4,4
2024-11-17,Stars,Wild,2,1,away,2-1,3
2024-11-17,Red Wings,Kings,1,4,home,1-4,5
2024-11-17,Blackhawks,Canucks,1,4,home,1-4,5
2024-11-17,Blues,Hurricanes,1,4,home,1-4,5
2024-11-18,Capitals,Golden Knights,5,2,away,5-2,7
2024-11-18,Rangers,Kraken,2,0,away,2-0,2
2024-11-18,Predators,Canucks,5,3,away,5-3,8
2024-11-19,Blue Jackets,Bruins,5,1,away,5-1,6
2024-11-19,Avalanche,Flyers,3,2,away,3-2,5
2024-11-19,Oilers,Canadiens,0,3,home,0-3,3
2024-11-19,Ducks,Stars,4,2,away,4-2,6
2024-11-19,Capitals,Utah Hockey Club,6,2,away,6-2,8
2024-11-19,Red Wings,Sharks,4,5,home,4-5,9
2024-11-14,Red Wings,Penguins,3,2,away,3-2,5
2024-11-14,Maple Leafs,Capitals,4,3,away,4-3,7
2024-11-14,Hurricanes,Utah Hockey Club,1,4,home,1-4,5
2024-11-14,Kings,Avalanche,2,4,home,2-4,6
2024-11-14,Golden Knights,Ducks,3,2,away,3-2,5
2024-11-15,Flyers,Senators,5,4,away,5-4,9
2024-11-15,Jets,Lightning,1,4,home,1-4,5
2024-11-15,Devils,Panthers,6,2,away,6-2,8
2024-11-15,Sharks,Rangers,2,3,home,2-3,5
2024-11-15,Blues,Sabres,3,4,home,3-4,7
2024-11-15,Bruins,Stars,2,7,home,2-7,9
2024-11-15,Canadiens,Wild,0,3,home,0-3,3
2024-11-15,Predators,Oilers,2,3,home,2-3,5
2024-11-15,Islanders,Canucks,5,2,away,5-2,7
2024-11-15,Blackhawks,Kraken,1,3,home,1-3,4
2024-11-16,Penguins,Blue Jackets,2,6,home,2-6,8
2024-11-16,Capitals,Avalanche,5,2,away,5-2,7
2024-11-16,Predators,Flames,0,2,home,0-2,2
2024-11-16,Golden Knights,Utah Hockey Club,4,2,away,4-2,6
2024-11-16,Red Wings,Ducks,4,6,home,4-6,10
2024-11-16,Blues,Bruins,3,2,away,3-2,5
2024-11-16,Islanders,Kraken,2,3,home,2-3,5
2024-11-17,Oilers,Maple Leafs,3,4,home,3-4,7
2024-11-17,Blue Jackets,Canadiens,1,5,home,1-5,6
2024-11-17,Devils,Lightning,0,4,home,0-4,4
2024-11-17,Jets,Panthers,0,5,home,0-5,5
2024-11-17,Sabres,Flyers,2,5,home,2-5,7
2024-11-17,Sharks,Penguins,3,4,home,3-4,7
2024-11-17,Senators,Hurricanes,0,4,home,0-4,4
2024-11-17,Stars,Wild,2,1,away,2-1,3
2024-11-17,Red Wings,Kings,1,4,home,1-4,5
2024-11-17,Blackhawks,Canucks,1,4,home,1-4,5
2024-11-17,Blues,Hurricanes,1,4,home,1-4,5
2024-11-18,Capitals,Golden Knights,5,2,away,5-2,7
2024-11-18,Rangers,Kraken,2,0,away,2-0,2
2024-11-18,Predators,Canucks,5,3,away,5-3,8
2024-11-19,Blue Jackets,Bruins,5,1,away,5-1,6
2024-11-19,Avalanche,Flyers,3,2,away,3-2,5
2024-11-19,Oilers,Canadiens,0,3,home,0-3,3
2024-11-19,Ducks,Stars,4,2,away,4-2,6
2024-11-19,Capitals,Utah Hockey Club,6,2,away,6-2,8
2024-11-19,Red Wings,Sharks,4,5,home,4-5,9
2024-11-20,Oilers,Senators,5,2,away,5-2,7
2024-11-20,Lightning,Penguins,3,2,away,3-2,5
2024-11-20,Wild,Blues,4,2,away,4-2,6
2024-11-20,Panthers,Jets,3,6,home,3-6,9
2024-11-20,Ducks,Blackhawks,3,2,away,3-2,5
2024-11-20,Islanders,Flames,1,2,home,1-2,3
2024-11-20,Rangers,Canucks,4,3,away,4-3,7
2024-11-15,Flyers,Senators,5,4,away,5-4,9
2024-11-15,Jets,Lightning,1,4,home,1-4,5
2024-11-15,Devils,Panthers,6,2,away,6-2,8
2024-11-15,Sharks,Rangers,2,3,home,2-3,5
2024-11-15,Blues,Sabres,3,4,home,3-4,7
2024-11-15,Bruins,Stars,2,7,home,2-7,9
2024-11-15,Canadiens,Wild,0,3,home,0-3,3
2024-11-15,Predators,Oilers,2,3,home,2-3,5
2024-11-15,Islanders,Canucks,5,2,away,5-2,7
2024-11-15,Blackhawks,Kraken,1,3,home,1-3,4
2024-11-16,Penguins,Blue Jackets,2,6,home,2-6,8
2024-11-16,Capitals,Avalanche,5,2,away,5-2,7
2024-11-16,Predators,Flames,0,2,home,0-2,2
2024-11-16,Golden Knights,Utah Hockey Club,4,2,away,4-2,6
2024-11-16,Red Wings,Ducks,4,6,home,4-6,10
2024-11-16,Blues,Bruins,3,2,away,3-2,5
2024-11-16,Islanders,Kraken,2,3,home,2-3,5
2024-11-17,Oilers,Maple Leafs,3,4,home,3-4,7
2024-11-17,Blue Jackets,Canadiens,1,5,home,1-5,6
2024-11-17,Devils,Lightning,0,4,home,0-4,4
2024-11-17,Jets,Panthers,0,5,home,0-5,5
2024-11-17,Sabres,Flyers,2,5,home,2-5,7
2024-11-17,Sharks,Penguins,3,4,home,3-4,7
2024-11-17,Senators,Hurricanes,0,4,home,0-4,4
2024-11-17,Stars,Wild,2,1,away,2-1,3
2024-11-17,Red Wings,Kings,1,4,home,1-4,5
2024-11-17,Blackhawks,Canucks,1,4,home,1-4,5
2024-11-17,Blues,Hurricanes,1,4,home,1-4,5
2024-11-18,Capitals,Golden Knights,5,2,away,5-2,7
2024-11-18,Rangers,Kraken,2,0,away,2-0,2
2024-11-18,Predators,Canucks,5,3,away,5-3,8
2024-11-19,Blue Jackets,Bruins,5,1,away,5-1,6
2024-11-19,Avalanche,Flyers,3,2,away,3-2,5
2024-11-19,Oilers,Canadiens,0,3,home,0-3,3
2024-11-19,Ducks,Stars,4,2,away,4-2,6
2024-11-19,Capitals,Utah Hockey Club,6,2,away,6-2,8
2024-11-19,Red Wings,Sharks,4,5,home,4-5,9
2024-11-20,Oilers,Senators,5,2,away,5-2,7
2024-11-20,Lightning,Penguins,3,2,away,3-2,5
2024-11-20,Wild,Blues,4,2,away,4-2,6
2024-11-20,Panthers,Jets,3,6,home,3-6,9
2024-11-20,Ducks,Blackhawks,3,2,away,3-2,5
2024-11-20,Islanders,Flames,1,2,home,1-2,3
2024-11-20,Rangers,Canucks,4,3,away,4-3,7
2024-11-21,Golden Knights,Maple Leafs,0,3,home,0-3,3
2024-11-21,Hurricanes,Flyers,4,1,away,4-1,5
2024-11-21,Sharks,Stars,2,5,home,2-5,7
2024-11-21,Predators,Kraken,0,3,home,0-3,3
2024-11-21,Sabres,Kings,1,0,away,1-0,1
2024-11-16,Penguins,Blue Jackets,2,6,home,2-6,8
2024-11-16,Capitals,Avalanche,5,2,away,5-2,7
2024-11-16,Predators,Flames,0,2,home,0-2,2
2024-11-16,Golden Knights,Utah Hockey Club,4,2,away,4-2,6
2024-11-16,Red Wings,Ducks,4,6,home,4-6,10
2024-11-16,Blues,Bruins,3,2,away,3-2,5
2024-11-16,Islanders,Kraken,2,3,home,2-3,5
2024-11-17,Oilers,Maple Leafs,3,4,home,3-4,7
2024-11-17,Blue Jackets,Canadiens,1,5,home,1-5,6
2024-11-17,Devils,Lightning,0,4,home,0-4,4
2024-11-17,Jets,Panthers,0,5,home,0-5,5
2024-11-17,Sabres,Flyers,2,5,home,2-5,7
2024-11-17,Sharks,Penguins,3,4,home,3-4,7
2024-11-17,Senators,Hurricanes,0,4,home,0-4,4
2024-11-17,Stars,Wild,2,1,away,2-1,3
2024-11-17,Red Wings,Kings,1,4,home,1-4,5
2024-11-17,Blackhawks,Canucks,1,4,home,1-4,5
2024-11-17,Blues,Hurricanes,1,4,home,1-4,5
2024-11-18,Capitals,Golden Knights,5,2,away,5-2,7
2024-11-18,Rangers,Kraken,2,0,away,2-0,2
2024-11-18,Predators,Canucks,5,3,away,5-3,8
2024-11-19,Blue Jackets,Bruins,5,1,away,5-1,6
2024-11-19,Avalanche,Flyers,3,2,away,3-2,5
2024-11-19,Oilers,Canadiens,0,3,home,0-3,3
2024-11-19,Ducks,Stars,4,2,away,4-2,6
2024-11-19,Capitals,Utah Hockey Club,6,2,away,6-2,8
2024-11-19,Red Wings,Sharks,4,5,home,4-5,9
2024-11-20,Oilers,Senators,5,2,away,5-2,7
2024-11-20,Lightning,Penguins,3,2,away,3-2,5
2024-11-20,Wild,Blues,4,2,away,4-2,6
2024-11-20,Panthers,Jets,3,6,home,3-6,9
2024-11-20,Ducks,Blackhawks,3,2,away,3-2,5
2024-11-20,Islanders,Flames,1,2,home,1-2,3
2024-11-20,Rangers,Canucks,4,3,away,4-3,7
2024-11-21,Golden Knights,Maple Leafs,0,3,home,0-3,3
2024-11-21,Hurricanes,Flyers,4,1,away,4-1,5
2024-11-21,Sharks,Stars,2,5,home,2-5,7
2024-11-21,Predators,Kraken,0,3,home,0-3,3
2024-11-21,Sabres,Kings,1,0,away,1-0,1
2024-11-22,Utah Hockey Club,Bruins,0,1,home,0-1,1
2024-11-22,Golden Knights,Senators,3,2,away,3-2,5
2024-11-22,Islanders,Red Wings,1,2,home,1-2,3
2024-11-22,Hurricanes,Devils,2,4,home,2-4,6
2024-11-22,Avalanche,Capitals,2,1,away,2-1,3
2024-11-22,Lightning,Blue Jackets,6,7,home,6-7,13
2024-11-22,Sharks,Blues,2,3,home,2-3,5
2024-11-22,Panthers,Blackhawks,1,3,home,1-3,4
2024-11-22,Rangers,Flames,2,3,home,2-3,5
2024-11-22,Wild,Oilers,5,3,away,5-3,8
2024-11-16,Blues,Bruins,3,2,away,3-2,5
2024-11-16,Islanders,Kraken,2,3,home,2-3,5
2024-11-17,Oilers,Maple Leafs,3,4,home,3-4,7
2024-11-17,Blue Jackets,Canadiens,1,5,home,1-5,6
2024-11-17,Devils,Lightning,0,4,home,0-4,4
2024-11-17,Jets,Panthers,0,5,home,0-5,5
2024-11-17,Sabres,Flyers,2,5,home,2-5,7
2024-11-17,Sharks,Penguins,3,4,home,3-4,7
2024-11-17,Senators,Hurricanes,0,4,home,0-4,4
2024-11-17,Stars,Wild,2,1,away,2-1,3
2024-11-17,Red Wings,Kings,1,4,home,1-4,5
2024-11-17,Blackhawks,Canucks,1,4,home,1-4,5
2024-11-17,Blues,Hurricanes,1,4,home,1-4,5
2024-11-18,Capitals,Golden Knights,5,2,away,5-2,7
2024-11-18,Rangers,Kraken,2,0,away,2-0,2
2024-11-18,Predators,Canucks,5,3,away,5-3,8
2024-11-19,Blue Jackets,Bruins,5,1,away,5-1,6
2024-11-19,Avalanche,Flyers,3,2,away,3-2,5
2024-11-19,Oilers,Canadiens,0,3,home,0-3,3
2024-11-19,Ducks,Stars,4,2,away,4-2,6
2024-11-19,Capitals,Utah Hockey Club,6,2,away,6-2,8
2024-11-19,Red Wings,Sharks,4,5,home,4-5,9
2024-11-20,Oilers,Senators,5,2,away,5-2,7
2024-11-20,Lightning,Penguins,3,2,away,3-2,5
2024-11-20,Wild,Blues,4,2,away,4-2,6
2024-11-20,Panthers,Jets,3,6,home,3-6,9
2024-11-20,Ducks,Blackhawks,3,2,away,3-2,5
2024-11-20,Islanders,Flames,1,2,home,1-2,3
2024-11-20,Rangers,Canucks,4,3,away,4-3,7
2024-11-21,Golden Knights,Maple Leafs,0,3,home,0-3,3
2024-11-21,Hurricanes,Flyers,4,1,away,4-1,5
2024-11-21,Sharks,Stars,2,5,home,2-5,7
2024-11-21,Predators,Kraken,0,3,home,0-3,3
2024-11-21,Sabres,Kings,1,0,away,1-0,1
2024-11-22,Utah Hockey Club,Bruins,0,1,home,0-1,1
2024-11-22,Golden Knights,Senators,3,2,away,3-2,5
2024-11-22,Islanders,Red Wings,1,2,home,1-2,3
2024-11-22,Hurricanes,Devils,2,4,home,2-4,6
2024-11-22,Avalanche,Capitals,2,1,away,2-1,3
2024-11-22,Lightning,Blue Jackets,6,7,home,6-7,13
2024-11-22,Sharks,Blues,2,3,home,2-3,5
2024-11-22,Panthers,Blackhawks,1,3,home,1-3,4
2024-11-22,Rangers,Flames,2,3,home,2-3,5
2024-11-22,Wild,Oilers,5,3,away,5-3,8
2024-11-23,Jets,Penguins,4,1,away,4-1,5
2024-11-23,Sabres,Ducks,3,2,away,3-2,5
2024-11-17,Blues,Hurricanes,1,4,home,1-4,5
2024-11-18,Capitals,Golden Knights,5,2,away,5-2,7
2024-11-18,Rangers,Kraken,2,0,away,2-0,2
2024-11-18,Predators,Canucks,5,3,away,5-3,8
2024-11-19,Blue Jackets,Bruins,5,1,away,5-1,6
2024-11-19,Avalanche,Flyers,3,2,away,3-2,5
2024-11-19,Oilers,Canadiens,0,3,home,0-3,3
2024-11-19,Ducks,Stars,4,2,away,4-2,6
2024-11-19,Capitals,Utah Hockey Club,6,2,away,6-2,8
2024-11-19,Red Wings,Sharks,4,5,home,4-5,9
2024-11-20,Oilers,Senators,5,2,away,5-2,7
2024-11-20,Lightning,Penguins,3,2,away,3-2,5
2024-11-20,Wild,Blues,4,2,away,4-2,6
2024-11-20,Panthers,Jets,3,6,home,3-6,9
2024-11-20,Ducks,Blackhawks,3,2,away,3-2,5
2024-11-20,Islanders,Flames,1,2,home,1-2,3
2024-11-20,Rangers,Canucks,4,3,away,4-3,7
2024-11-21,Golden Knights,Maple Leafs,0,3,home,0-3,3
2024-11-21,Hurricanes,Flyers,4,1,away,4-1,5
2024-11-21,Sharks,Stars,2,5,home,2-5,7
2024-11-21,Predators,Kraken,0,3,home,0-3,3
2024-11-21,Sabres,Kings,1,0,away,1-0,1
2024-11-22,Utah Hockey Club,Bruins,0,1,home,0-1,1
2024-11-22,Golden Knights,Senators,3,2,away,3-2,5
2024-11-22,Islanders,Red Wings,1,2,home,1-2,3
2024-11-22,Hurricanes,Devils,2,4,home,2-4,6
2024-11-22,Avalanche,Capitals,2,1,away,2-1,3
2024-11-22,Lightning,Blue Jackets,6,7,home,6-7,13
2024-11-22,Sharks,Blues,2,3,home,2-3,5
2024-11-22,Panthers,Blackhawks,1,3,home,1-3,4
2024-11-22,Rangers,Flames,2,3,home,2-3,5
2024-11-22,Wild,Oilers,5,3,away,5-3,8
2024-11-23,Jets,Penguins,4,1,away,4-1,5
2024-11-23,Sabres,Ducks,3,2,away,3-2,5
2024-11-23,Blackhawks,Flyers,2,3,home,2-3,5
2024-11-23,Wild,Flames,3,4,home,3-4,7
2024-11-23,Kraken,Kings,1,2,home,1-2,3
2024-11-23,Avalanche,Panthers,7,4,away,7-4,11
2024-11-24,Golden Knights,Canadiens,6,2,away,6-2,8
2024-11-24,Canucks,Senators,4,3,away,4-3,7
2024-11-24,Bruins,Red Wings,2,1,away,2-1,3
2024-11-24,Stars,Lightning,4,2,away,4-2,6
2024-11-24,Utah Hockey Club,Penguins,6,1,away,6-1,7
2024-11-24,Devils,Capitals,3,2,away,3-2,5
2024-11-24,Hurricanes,Blue Jackets,4,5,home,4-5,9
2024-11-24,Jets,Predators,1,4,home,1-4,5
2024-11-24,Blues,Islanders,1,3,home,1-3,4
2024-11-24,Sabres,Sharks,4,2,away,4-2,6
2024-11-24,Rangers,Oilers,2,6,home,2-6,8
2024-11-19,Blue Jackets,Bruins,5,1,away,5-1,6
2024-11-19,Avalanche,Flyers,3,2,away,3-2,5
2024-11-19,Oilers,Canadiens,0,3,home,0-3,3
2024-11-19,Ducks,Stars,4,2,away,4-2,6
2024-11-19,Capitals,Utah Hockey Club,6,2,away,6-2,8
2024-11-19,Red Wings,Sharks,4,5,home,4-5,9
2024-11-20,Oilers,Senators,5,2,away,5-2,7
2024-11-20,Lightning,Penguins,3,2,away,3-2,5
2024-11-20,Wild,Blues,4,2,away,4-2,6
2024-11-20,Panthers,Jets,3,6,home,3-6,9
2024-11-20,Ducks,Blackhawks,3,2,away,3-2,5
2024-11-20,Islanders,Flames,1,2,home,1-2,3
2024-11-20,Rangers,Canucks,4,3,away,4-3,7
2024-11-21,Golden Knights,Maple Leafs,0,3,home,0-3,3
2024-11-21,Hurricanes,Flyers,4,1,away,4-1,5
2024-11-21,Sharks,Stars,2,5,home,2-5,7
2024-11-21,Predators,Kraken,0,3,home,0-3,3
2024-11-21,Sabres,Kings,1,0,away,1-0,1
2024-11-22,Utah Hockey Club,Bruins,0,1,home,0-1,1
2024-11-22,Golden Knights,Senators,3,2,away,3-2,5
2024-11-22,Islanders,Red Wings,1,2,home,1-2,3
2024-11-22,Hurricanes,Devils,2,4,home,2-4,6
2024-11-22,Avalanche,Capitals,2,1,away,2-1,3
2024-11-22,Lightning,Blue Jackets,6,7,home,6-7,13
2024-11-22,Sharks,Blues,2,3,home,2-3,5
2024-11-22,Panthers,Blackhawks,1,3,home,1-3,4
2024-11-22,Rangers,Flames,2,3,home,2-3,5
2024-11-22,Wild,Oilers,5,3,away,5-3,8
2024-11-23,Jets,Penguins,4,1,away,4-1,5
2024-11-23,Sabres,Ducks,3,2,away,3-2,5
2024-11-23,Blackhawks,Flyers,2,3,home,2-3,5
2024-11-23,Wild,Flames,3,4,home,3-4,7
2024-11-23,Kraken,Kings,1,2,home,1-2,3
2024-11-23,Avalanche,Panthers,7,4,away,7-4,11
2024-11-24,Golden Knights,Canadiens,6,2,away,6-2,8
2024-11-24,Canucks,Senators,4,3,away,4-3,7
2024-11-24,Bruins,Red Wings,2,1,away,2-1,3
2024-11-24,Stars,Lightning,4,2,away,4-2,6
2024-11-24,Utah Hockey Club,Penguins,6,1,away,6-1,7
2024-11-24,Devils,Capitals,3,2,away,3-2,5
